hotel,lead_time,arrival_date_week_number,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,required_car_parking_spaces,total_of_special_requests
City Hotel,98,14,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,174,14,4,6,2,2.0,0,BB,CHE,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,11,14,2,1,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,77,14,2,0,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,91,14,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,4
City Hotel,98,14,2,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,37,14,2,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NAN,0,Transient,0,2
City Hotel,61,14,2,2,2,0.0,0,BB,BEL,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,3
City Hotel,90,14,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,8,NAN,0,Transient,0,1
City Hotel,71,14,2,2,2,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,194,14,2,0,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,6,14,2,1,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,20,14,2,0,2,2.0,0,BB,JPN,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,150,14,2,2,2,1.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,2,14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NAN,0,Transient,1,0
City Hotel,188,14,2,3,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
Resort Hotel,2,14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NAN,0,Transient,0,0
City Hotel,1,14,2,1,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,35,14,2,2,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,27,14,2,0,2,0.0,0,BB,CN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,1,0
Resort Hotel,27,14,2,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,3,A,C,0,No Deposit,NAN,20,0,Transient,0,1
City Hotel,71,14,2,1,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
Resort Hotel,25,14,2,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,E,E,1,No Deposit,NAN,281,0,Transient-Party,0,0
City Hotel,116,14,2,3,3,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,3
Resort Hotel,31,14,2,2,2,0.0,0,BB,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
City Hotel,65,14,2,4,2,0.0,0,SC,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
Resort Hotel,55,14,2,5,2,0.0,0,BB,CHE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,1,1
Resort Hotel,73,14,2,5,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NAN,0,Contract,0,0
City Hotel,60,14,2,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,91,14,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,4
City Hotel,91,14,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,4
City Hotel,127,14,2,0,2,0.0,0,SC,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,30,14,2,5,1,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NAN,0,Contract,0,0
Resort Hotel,194,14,2,3,2,0.0,1,HB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NAN,0,Transient,0,2
Resort Hotel,3,14,2,0,2,0.0,0,HB,ESP,Online TA,TA/TO,0,0,0,F,G,0,No Deposit,241,NAN,0,Transient,1,1
City Hotel,91,14,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,9,NAN,0,Transient,0,4
City Hotel,87,14,2,3,1,0.0,0,BB,FRA,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,98,14,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,91,14,2,2,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,9,NAN,0,Transient,0,4
City Hotel,195,14,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,91,14,2,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NAN,0,Transient,0,4
City Hotel,91,14,2,2,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,E,E,2,No Deposit,9,NAN,0,Transient,0,4
City Hotel,88,14,2,3,3,0.0,0,BB,FRA,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,195,14,2,2,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,3,14,2,3,1,0.0,0,BB,AGO,Direct,Direct,1,0,1,A,A,0,No Deposit,14,NAN,0,Transient,0,1
City Hotel,72,14,2,2,2,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,76,14,1,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,85,NAN,0,Transient,0,1
Resort Hotel,4,14,1,4,2,0.0,0,HB,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NAN,0,Contract,0,0
Resort Hotel,26,14,1,2,1,0.0,0,BB,PRT,Corporate,Corporate,1,1,6,E,F,1,No Deposit,NAN,281,0,Transient-Party,1,3
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
Resort Hotel,61,14,1,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NAN,0,Transient,1,1
Resort Hotel,364,14,1,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,147,NAN,0,Transient,0,0
City Hotel,3,14,1,1,1,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,28,14,1,4,2,2.0,0,BB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,36,14,3,5,2,1.0,1,BB,FRA,Direct,Direct,0,0,0,F,H,1,No Deposit,250,NAN,0,Transient,1,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,79,14,1,4,2,2.0,0,BB,GBR,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,83,NAN,0,Transient,0,0
Resort Hotel,36,14,3,6,2,0.0,0,HB,DEU,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,314,NAN,0,Transient,0,0
City Hotel,111,14,1,1,1,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,37,NAN,0,Transient-Party,0,0
City Hotel,89,14,2,5,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,3,14,1,1,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
Resort Hotel,0,14,1,0,1,0.0,0,BB,PRT,Direct,Direct,1,0,0,A,A,0,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,1,0.0,0,BB,ISR,Groups,TA/TO,0,0,2,A,A,3,No Deposit,37,NAN,0,Transient-Party,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,1,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,0
City Hotel,62,14,1,4,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
Resort Hotel,170,14,1,4,2,2.0,0,BB,GBR,Direct,Direct,0,0,0,G,G,0,No Deposit,250,NAN,0,Transient,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
Resort Hotel,26,14,1,3,1,0.0,0,BB,AUS,Corporate,Corporate,1,0,0,E,E,3,No Deposit,NAN,281,0,Group,0,0
Resort Hotel,26,14,1,3,1,0.0,0,BB,AUT,Corporate,Corporate,1,0,1,E,E,3,No Deposit,NAN,281,0,Group,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,0,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NAN,221,0,Transient,0,1
City Hotel,111,14,1,1,1,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,1,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,6,14,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,290,NAN,0,Transient,0,0
Resort Hotel,26,14,1,0,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,NAN,251,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,255,14,1,0,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,2
Resort Hotel,10,14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,NAN,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,314,NAN,0,Transient,0,0
Resort Hotel,26,14,1,0,1,0.0,0,BB,AUT,Corporate,Corporate,0,0,0,E,E,4,No Deposit,NAN,281,0,Transient-Party,0,0
Resort Hotel,89,14,1,1,2,2.0,0,HB,FRA,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NAN,0,Transient,0,0
Resort Hotel,7,14,1,0,1,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,184,NAN,0,Transient,1,0
Resort Hotel,4,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NAN,154,0,Transient,0,0
City Hotel,59,14,1,4,2,0.0,0,BB,FIN,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,6,14,1,0,1,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,290,NAN,0,Transient,0,0
City Hotel,5,14,1,0,1,0.0,0,BB,BEL,Direct,Direct,0,0,0,D,D,0,No Deposit,NAN,NAN,0,Transient,0,2
Resort Hotel,0,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NAN,195,0,Transient,0,0
City Hotel,55,14,1,0,3,0.0,0,BB,CHN,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,150,14,2,5,2,0.0,0,BB,GBR,Groups,TA/TO,0,0,0,D,D,1,No Deposit,NAN,223,0,Transient-Party,1,3
City Hotel,71,14,1,5,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,0,14,1,0,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,2,A,D,0,No Deposit,NAN,512,0,Transient,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,2,No Deposit,37,NAN,0,Transient-Party,0,0
Resort Hotel,112,14,1,3,1,1.0,0,HB,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,175,NAN,0,Transient,0,0
Resort Hotel,0,14,0,0,1,0.0,0,BB,PRT,Online TA,TA/TO,1,0,0,A,I,0,No Deposit,184,NAN,0,Transient,0,0
City Hotel,41,14,1,4,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,3,14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,NAN,0,Transient-Party,0,0
City Hotel,41,14,1,4,1,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
Resort Hotel,3,14,1,0,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,5,NAN,0,Transient-Party,0,0
City Hotel,111,14,1,5,1,0.0,0,BB,NLD,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,21,NAN,0,Transient-Party,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
Resort Hotel,12,14,1,3,1,0.0,0,HB,PRT,Complementary,Direct,0,0,0,A,A,1,No Deposit,NAN,NAN,0,Transient,0,0
Resort Hotel,26,14,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,175,NAN,0,Transient,0,0
Resort Hotel,55,14,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NAN,0,Transient,0,1
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,125,14,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NAN,0,Contract,0,1
Resort Hotel,83,14,2,5,1,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NAN,0,Contract,0,0
Resort Hotel,0,14,1,0,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NAN,NAN,0,Transient,0,0
Resort Hotel,125,14,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NAN,0,Contract,0,1
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
Resort Hotel,10,14,1,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,Non Refund,NAN,135,0,Transient,0,0
City Hotel,0,14,1,0,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,1,No Deposit,NAN,NAN,0,Transient,0,0
City Hotel,129,14,1,1,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,58,NAN,0,Transient,0,0
City Hotel,127,14,1,1,3,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,41,14,1,4,2,0.0,0,BB,ROU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,79,14,1,5,2,0.0,0,BB,NLD,Direct,Direct,0,0,0,D,D,0,No Deposit,14,NAN,0,Transient,0,0
City Hotel,60,14,1,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,111,14,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,111,14,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,77,14,1,2,3,0.0,0,BB,BEL,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,108,14,1,2,3,0.0,0,BB,URY,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,83,NAN,0,Transient,0,1
City Hotel,43,14,1,2,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,4
City Hotel,74,14,1,2,2,1.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,54,14,1,2,2,2.0,0,HB,GBR,Direct,Direct,0,0,0,E,E,0,No Deposit,14,NAN,0,Transient,0,1
City Hotel,77,14,1,2,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,C,0,No Deposit,42,NAN,0,Transient,0,0
City Hotel,125,14,1,2,2,0.0,0,SC,GBR,Online TA,TA/TO,0,0,0,A,A,4,No Deposit,9,NAN,0,Transient,0,1
City Hotel,73,14,1,4,3,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,120,14,1,2,1,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,1
City Hotel,120,14,1,2,2,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,A,A,2,No Deposit,9,NAN,0,Transient,0,1
City Hotel,64,14,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,4,14,1,2,1,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,2
City Hotel,95,14,1,2,2,0.0,0,SC,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,7,NAN,0,Transient,0,1
City Hotel,1,14,5,11,1,0.0,0,BB,AGO,Direct,Direct,1,0,3,D,D,7,No Deposit,NAN,NAN,0,Transient,0,2
Resort Hotel,0,14,1,1,1,0.0,0,BB,NAN,Online TA,TA/TO,0,0,1,A,A,0,No Deposit,241,NAN,0,Group,0,1
City Hotel,184,14,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20,NAN,111,Transient,0,0
City Hotel,73,14,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20,NAN,0,Transient,0,0
City Hotel,73,14,1,3,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,Non Refund,20,NAN,0,Transient,0,0
City Hotel,38,14,1,4,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,55,14,1,4,2,0.0,0,HB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,77,14,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,169,14,1,4,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,54,14,1,4,1,0.0,0,BB,IRN,Online TA,TA/TO,0,0,0,D,D,2,No Deposit,9,NAN,0,Transient,0,0
City Hotel,111,14,1,1,2,0.0,0,BB,ISR,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,1
City Hotel,132,14,3,8,2,0.0,0,BB,URY,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,9,14,1,3,2,0.0,0,BB,PRT,Direct,Corporate,1,1,2,A,A,0,No Deposit,NAN,153,0,Transient,0,0
City Hotel,38,14,1,1,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,37,NAN,0,Transient-Party,0,0
City Hotel,76,14,1,4,2,0.0,0,BB,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,28,NAN,0,Transient,0,0
City Hotel,57,14,1,4,2,2.0,0,HB,FRA,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,57,14,1,3,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,0
City Hotel,49,14,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
Resort Hotel,27,14,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,127,NAN,0,Transient,1,0
Resort Hotel,29,14,1,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NAN,0,Transient,0,3
City Hotel,4,14,1,3,2,0.0,0,SC,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,1
City Hotel,57,14,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
Resort Hotel,255,14,3,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,0,0
City Hotel,57,14,1,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,9,NAN,0,Transient,0,2
City Hotel,71,14,1,3,2,0.0,0,BB,GBR,Direct,Direct,0,0,0,A,A,0,No Deposit,14,NAN,0,Transient,0,0
Resort Hotel,255,14,3,7,2,0.0,0,BB,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NAN,0,Transient,0,0
City Hotel,32,14,1,3,3,0.0,0,BB,BEL,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,9,NAN,0,Transient,0,1
